id_contrato,uasg,ano_assinatura,tipo_objeto,uso_copiloto_ia,experiencia_gestor_anos,valor_contrato,duracao_planejada_dias,tempo_observado_dias,evento_rescisao
CTR_2019007279,150051,2024,TI Tradicional,0,4,1346097.3,730,730,0
CTR_2019007280,150077,2023,Inovação,0,4,9636373.29,365,365,0
CTR_2019007281,150011,2022,Inovação,0,9,12855747.05,730,730,0
CTR_2019007282,150028,2023,TI Tradicional,1,6,1920783.37,1460,1460,0
CTR_2019007283,150023,2022,TI Tradicional,0,8,255663.37,730,730,0
CTR_2019007284,150092,2024,TI Tradicional,0,8,418727.16,365,365,0
CTR_2019007285,150078,2020,TI Tradicional,0,9,3059547.86,1460,1460,0
CTR_2019007286,150099,2024,TI Tradicional,0,8,603588.86,365,365,0
CTR_2019007287,150083,2025,Inovação,0,13,1606142.19,1095,1095,0
CTR_2019007288,150090,2024,Inovação,0,11,4786518.41,365,365,0
CTR_2019007289,150024,2021,TI Tradicional,0,3,2702708.87,365,365,0
CTR_2019007290,150044,2020,TI Tradicional,0,11,1494275.38,365,365,0
CTR_2019007291,150047,2023,TI Tradicional,0,6,437468.35,365,365,0
CTR_2019007292,150007,2021,TI Tradicional,0,10,3386992.54,730,730,0
CTR_2019007293,150093,2022,TI Tradicional,0,9,700239.48,365,365,0
CTR_2019007294,150062,2019,TI Tradicional,0,11,1966567.31,365,365,0
CTR_2019007295,150054,2024,TI Tradicional,0,6,3180353.39,365,365,0
CTR_2019007296,150016,2020,TI Tradicional,0,2,1295628.08,365,339,1
CTR_2019007297,150026,2021,TI Tradicional,0,11,163231.04,365,365,0
CTR_2019007298,150084,2023,TI Tradicional,0,8,446784.98,1825,1825,0
CTR_2019007299,150039,2021,TI Tradicional,0,4,1823047.88,730,730,0
CTR_2019007300,150063,2022,TI Tradicional,0,4,5575191.46,365,365,0
CTR_2019007301,150049,2023,TI Tradicional,1,8,585366.02,730,730,0
CTR_2019007302,150007,2019,TI Tradicional,0,6,690873.0,365,365,0
CTR_2019007303,150073,2020,TI Tradicional,0,4,1407469.08,365,365,0
CTR_2019007304,150088,2023,TI Tradicional,1,8,237945.47,1460,1460,0
CTR_2019007305,150053,2024,TI Tradicional,0,5,871235.47,1095,1095,0
CTR_2019007306,150098,2019,TI Tradicional,0,7,330750.8,1460,1460,0
CTR_2019007307,150009,2021,TI Tradicional,0,10,423358.68,730,730,0
CTR_2019007308,150016,2023,TI Tradicional,1,9,269161.77,1460,1460,0
CTR_2019007309,150059,2025,TI Tradicional,1,9,272481.19,365,365,0
CTR_2019007310,150049,2019,TI Tradicional,0,4,878511.12,730,730,0
CTR_2019007311,150034,2023,TI Tradicional,0,12,1845960.09,365,365,0
CTR_2019007312,150015,2024,TI Tradicional,1,11,1251620.64,365,365,0
CTR_2019007313,150077,2019,TI Tradicional,0,5,695776.98,365,365,0
CTR_2019007314,150085,2021,TI Tradicional,0,11,395031.94,730,730,0
CTR_2019007315,150055,2022,TI Tradicional,0,8,1366301.92,365,36,1
CTR_2019007316,150093,2019,TI Tradicional,0,9,864700.38,1095,1095,0
CTR_2019007317,150006,2021,TI Tradicional,0,5,382574.07,730,730,0
CTR_2019007318,150040,2020,TI Tradicional,0,10,1681167.43,730,730,0
CTR_2019007319,150081,2023,TI Tradicional,0,11,1871119.48,730,730,0
CTR_2019007320,150048,2023,TI Tradicional,0,4,1481424.43,1095,1095,0
CTR_2019007321,150099,2024,TI Tradicional,1,6,984269.43,730,730,0
CTR_2019007322,150030,2022,TI Tradicional,0,6,212704.28,730,730,0
CTR_2019007323,150090,2020,TI Tradicional,0,8,2145676.93,730,730,0
CTR_2019007324,150050,2022,TI Tradicional,0,6,3347841.04,365,365,0
CTR_2019007325,150034,2023,TI Tradicional,1,2,1868061.26,730,730,0
CTR_2019007326,150068,2022,TI Tradicional,0,8,916756.32,365,187,1
CTR_2019007327,150013,2025,TI Tradicional,1,9,611647.78,730,730,0
CTR_2019007328,150088,2023,TI Tradicional,0,6,3436515.75,730,563,1
CTR_2019007329,150082,2025,TI Tradicional,0,10,3751884.5,365,365,0
CTR_2019007330,150025,2023,TI Tradicional,0,5,3804585.97,1095,1095,0
CTR_2019007331,150066,2020,Inovação,0,7,1384796.8,1460,1460,0
CTR_2019007332,150005,2022,TI Tradicional,0,7,1258877.7,365,117,1
CTR_2019007333,150005,2019,TI Tradicional,0,10,242262.0,1825,1825,0
CTR_2019007334,150011,2023,TI Tradicional,0,8,2596829.64,1095,895,1
CTR_2019007335,150074,2023,TI Tradicional,1,6,387436.23,1825,1825,0
CTR_2019007336,150085,2019,TI Tradicional,0,7,556479.24,365,365,0
CTR_2019007337,150016,2022,TI Tradicional,0,12,780374.21,365,365,0
CTR_2019007338,150060,2022,Inovação,0,4,895768.6,365,365,0
CTR_2019007339,150090,2025,TI Tradicional,1,5,538727.93,365,365,0
CTR_2019007340,150043,2020,TI Tradicional,0,6,1196081.05,1825,1825,0
CTR_2019007341,150036,2023,TI Tradicional,0,5,1390703.72,365,365,0
CTR_2019007342,150016,2024,TI Tradicional,0,5,1349858.83,365,365,0
CTR_2019007343,150049,2022,TI Tradicional,0,10,2412346.15,1460,1460,0
CTR_2019007344,150027,2019,TI Tradicional,0,10,3774483.74,1095,1095,0
CTR_2019007345,150089,2025,TI Tradicional,0,13,251716.37,365,365,0
CTR_2019007346,150048,2022,TI Tradicional,0,7,218406.81,365,365,0
CTR_2019007347,150016,2025,Inovação,0,9,5261612.21,365,50,1
CTR_2019007348,150035,2021,TI Tradicional,0,9,1211334.94,1460,1460,0
CTR_2019007349,150064,2019,TI Tradicional,0,16,331119.58,365,365,0
CTR_2019007350,150094,2025,TI Tradicional,1,10,1547673.07,730,730,0
CTR_2019007351,150019,2024,TI Tradicional,1,8,303397.54,365,365,0
CTR_2019007352,150077,2025,TI Tradicional,0,7,697476.15,730,730,0
CTR_2019007353,150005,2023,TI Tradicional,0,14,1061025.82,365,365,0
CTR_2019007354,150057,2021,TI Tradicional,0,10,3346662.11,365,250,1
CTR_2019007355,150008,2023,TI Tradicional,0,4,1174073.36,365,365,0
CTR_2019007356,150045,2025,TI Tradicional,1,1,165449.9,1095,1095,0
CTR_2019007357,150091,2022,TI Tradicional,0,7,3842002.65,365,365,0
CTR_2019007358,150041,2023,TI Tradicional,0,5,323820.51,365,365,0
CTR_2019007359,150064,2022,TI Tradicional,0,7,1962361.13,730,730,0
CTR_2019007360,150074,2025,TI Tradicional,0,8,2416628.07,365,365,0
CTR_2019007361,150063,2023,TI Tradicional,0,3,968239.43,1460,1460,0
CTR_2019007362,150069,2023,TI Tradicional,0,5,359579.65,730,730,0
CTR_2019007363,150002,2020,TI Tradicional,0,6,3306819.66,365,365,0
CTR_2019007364,150004,2024,TI Tradicional,0,8,442890.29,365,365,0
CTR_2019007365,150004,2021,TI Tradicional,0,10,1500844.71,1095,1095,0
CTR_2019007366,150032,2021,TI Tradicional,0,9,1736531.16,1095,1095,0
CTR_2019007367,150040,2023,TI Tradicional,0,6,523862.86,1460,135,1
CTR_2019007368,150087,2023,Inovação,1,6,2210380.55,365,365,0
CTR_2019007369,150013,2022,TI Tradicional,0,9,980209.19,1460,1460,0
CTR_2019007370,150086,2025,Inovação,0,4,3781738.85,730,730,0
CTR_2019007371,150072,2020,TI Tradicional,0,10,1498467.42,365,365,0
CTR_2019007372,150001,2022,TI Tradicional,0,2,994416.69,1460,1460,0
CTR_2019007373,150081,2019,Inovação,0,6,21471663.74,1095,1095,0
CTR_2019007374,150003,2023,TI Tradicional,1,7,517362.04,730,730,0
CTR_2019007375,150052,2019,TI Tradicional,0,8,816290.36,730,730,0
CTR_2019007376,150002,2023,TI Tradicional,1,7,1608911.13,1095,1095,0
CTR_2019007377,150023,2025,TI Tradicional,0,14,1606975.13,1825,1825,0
CTR_2019007378,150070,2021,TI Tradicional,0,8,3580049.73,1825,1825,0
CTR_2019007379,150008,2023,Inovação,0,6,4269506.58,365,365,0
CTR_2019007380,150052,2022,TI Tradicional,0,1,369450.92,365,175,1
CTR_2019007381,150054,2024,TI Tradicional,1,9,282891.86,1460,1460,0
CTR_2019007382,150048,2023,Inovação,0,7,3584765.78,365,365,0
CTR_2019007383,150003,2019,TI Tradicional,0,5,963957.51,730,730,0
CTR_2019007384,150003,2022,TI Tradicional,0,4,1535799.69,730,730,0
CTR_2019007385,150088,2022,TI Tradicional,0,3,950098.33,1095,1095,0
CTR_2019007386,150074,2024,TI Tradicional,0,7,888113.99,1095,1095,0
CTR_2019007387,150092,2024,TI Tradicional,0,3,186920.41,1825,1825,0
CTR_2019007388,150008,2021,Inovação,0,9,5867850.15,365,365,0
CTR_2019007389,150010,2024,TI Tradicional,1,5,907385.11,365,303,1
CTR_2019007390,150075,2024,TI Tradicional,0,7,538923.74,730,730,0
CTR_2019007391,150052,2023,TI Tradicional,0,7,239576.08,730,730,0
CTR_2019007392,150055,2020,TI Tradicional,0,10,1487352.24,730,730,0
CTR_2019007393,150050,2023,TI Tradicional,0,10,322763.01,730,730,0
CTR_2019007394,150018,2022,Inovação,0,11,1907742.84,365,365,0
CTR_2019007395,150056,2023,TI Tradicional,0,9,187651.43,365,365,0
CTR_2019007396,150027,2024,TI Tradicional,0,4,2086696.38,365,365,0
CTR_2019007397,150010,2022,TI Tradicional,0,6,1456423.53,1095,1095,0
CTR_2019007398,150067,2021,TI Tradicional,0,14,4334495.26,730,730,0
CTR_2019007399,150075,2022,TI Tradicional,0,6,2284492.29,365,365,0
CTR_2019007400,150007,2025,TI Tradicional,0,1,1151748.27,730,326,1
CTR_2019007401,150073,2019,TI Tradicional,0,10,570837.12,365,365,0
CTR_2019007402,150055,2023,TI Tradicional,0,9,1155231.11,1095,1095,0
CTR_2019007403,150015,2019,TI Tradicional,0,7,1392182.98,1095,1095,0
CTR_2019007404,150015,2025,TI Tradicional,1,3,623131.39,365,365,0
CTR_2019007405,150001,2025,TI Tradicional,0,7,3086241.47,730,730,0
CTR_2019007406,150055,2025,TI Tradicional,0,10,503642.85,365,365,0
CTR_2019007407,150036,2021,Inovação,0,4,1797268.83,1825,1825,0
CTR_2019007408,150078,2024,TI Tradicional,0,4,3064658.03,1095,242,1
CTR_2019007409,150026,2021,TI Tradicional,0,10,1140558.91,730,730,0
CTR_2019007410,150056,2025,TI Tradicional,0,10,1716927.86,365,365,0
CTR_2019007411,150017,2021,TI Tradicional,0,2,1225566.26,730,730,0
CTR_2019007412,150031,2020,TI Tradicional,0,5,412246.84,1825,1825,0
CTR_2019007413,150016,2019,TI Tradicional,0,8,2286108.88,1095,1095,0
CTR_2019007414,150079,2025,TI Tradicional,0,9,1091314.02,1095,1095,0
CTR_2019007415,150058,2023,TI Tradicional,0,8,268860.82,730,730,0
CTR_2019007416,150094,2023,TI Tradicional,1,14,2402116.19,730,730,0
CTR_2019007417,150083,2022,TI Tradicional,0,1,698894.82,365,295,1
CTR_2019007418,150023,2020,Inovação,0,7,4410106.98,730,61,1
CTR_2019007419,150002,2024,TI Tradicional,1,3,1074007.88,365,365,0
CTR_2019007420,150064,2022,Inovação,0,11,5315920.2,1825,1825,0
CTR_2019007421,150054,2023,TI Tradicional,1,6,1501905.33,1460,1460,0
CTR_2019007422,150055,2022,TI Tradicional,0,10,845547.59,365,365,0
CTR_2019007423,150095,2023,TI Tradicional,0,1,355321.33,730,730,0
CTR_2019007424,150008,2023,TI Tradicional,1,3,1556273.76,1460,1460,0
CTR_2019007425,150035,2019,TI Tradicional,0,12,341181.12,365,365,0
CTR_2019007426,150057,2022,TI Tradicional,0,10,2819723.72,730,730,0
CTR_2019007427,150085,2020,TI Tradicional,0,6,1363828.91,1095,1095,0
CTR_2019007428,150038,2024,TI Tradicional,1,7,1953689.28,365,365,0
CTR_2019007429,150072,2025,TI Tradicional,1,6,2410737.57,1460,1460,0
CTR_2019007430,150035,2020,TI Tradicional,0,7,1180687.37,730,730,0
CTR_2019007431,150085,2022,Inovação,0,10,2090745.77,1095,1095,0
CTR_2019007432,150047,2022,TI Tradicional,0,8,3391260.39,1095,1095,0
CTR_2019007433,150072,2020,TI Tradicional,0,5,959330.51,365,365,0
CTR_2019007434,150088,2024,TI Tradicional,1,8,566102.56,730,730,0
CTR_2019007435,150050,2020,TI Tradicional,0,5,1082087.18,1460,1460,0
CTR_2019007436,150048,2022,TI Tradicional,0,7,447301.6,365,365,0
CTR_2019007437,150036,2020,TI Tradicional,0,6,1108522.85,365,365,0
CTR_2019007438,150019,2025,TI Tradicional,0,8,1778925.17,1460,1460,0
CTR_2019007439,150082,2019,Inovação,0,8,664968.17,1095,1095,0
CTR_2019007440,150019,2022,Inovação,0,2,9082910.34,365,365,0
CTR_2019007441,150062,2020,TI Tradicional,0,8,151337.36,365,365,0
CTR_2019007442,150100,2024,Inovação,0,11,1033732.13,365,365,0
CTR_2019007443,150004,2024,TI Tradicional,0,9,2325133.66,1095,1095,0
CTR_2019007444,150036,2020,Inovação,0,10,1913764.44,365,365,0
CTR_2019007445,150070,2023,TI Tradicional,1,4,3419781.7,1095,1095,0
CTR_2019007446,150076,2022,TI Tradicional,0,11,278060.86,730,730,0
CTR_2019007447,150001,2024,TI Tradicional,1,9,1553271.76,730,730,0
CTR_2019007448,150020,2022,TI Tradicional,0,4,281535.92,730,395,1
CTR_2019007449,150096,2022,Inovação,0,8,2313682.95,1095,1095,0
CTR_2019007450,150013,2025,TI Tradicional,1,6,2022866.11,1095,404,1
CTR_2019007451,150040,2021,TI Tradicional,0,3,447847.23,1825,1825,0
CTR_2019007452,150088,2020,TI Tradicional,0,9,1599995.24,365,365,0
CTR_2019007453,150079,2024,TI Tradicional,0,6,2714871.93,730,730,0
CTR_2019007454,150061,2019,TI Tradicional,0,5,312260.34,365,365,0
CTR_2019007455,150031,2021,TI Tradicional,0,6,1019362.51,365,365,0
CTR_2019007456,150071,2020,TI Tradicional,0,6,275212.45,730,171,1
CTR_2019007457,150012,2021,TI Tradicional,0,4,718524.14,365,365,0
CTR_2019007458,150012,2022,TI Tradicional,0,12,483459.26,365,365,0
CTR_2019007459,150031,2020,TI Tradicional,0,6,1376116.91,730,730,0
CTR_2019007460,150049,2019,TI Tradicional,0,8,496538.81,1825,878,1
CTR_2019007461,150055,2019,TI Tradicional,0,12,775956.37,365,365,0
CTR_2019007462,150067,2022,Inovação,0,10,543775.58,365,365,0
CTR_2019007463,150093,2025,TI Tradicional,0,11,1038560.74,730,730,0
CTR_2019007464,150052,2022,TI Tradicional,0,7,921768.75,1095,1095,0
CTR_2019007465,150079,2019,TI Tradicional,0,6,4274305.14,365,172,1
CTR_2019007466,150020,2024,Inovação,1,4,4717223.42,365,82,1
CTR_2019007467,150036,2023,TI Tradicional,0,7,1511009.54,365,365,0
CTR_2019007468,150058,2023,TI Tradicional,0,2,780097.78,365,365,0
CTR_2019007469,150047,2023,TI Tradicional,0,7,1941377.23,365,365,0
CTR_2019007470,150099,2023,TI Tradicional,1,13,446374.67,365,365,0
CTR_2019007471,150047,2020,TI Tradicional,0,4,1664925.52,1095,1095,0
CTR_2019007472,150063,2021,TI Tradicional,0,7,165680.75,1095,1095,0
CTR_2019007473,150075,2024,TI Tradicional,1,7,1675802.01,365,365,0
CTR_2019007474,150059,2021,Inovação,0,8,10026174.67,730,730,0
CTR_2019007475,150032,2024,TI Tradicional,0,7,949859.66,730,730,0
CTR_2019007476,150036,2020,TI Tradicional,0,8,436292.91,365,365,0
CTR_2019007477,150078,2021,TI Tradicional,0,9,5514746.84,365,365,0
CTR_2019007478,150086,2020,TI Tradicional,0,8,317004.92,1460,1460,0
CTR_2019007479,150081,2023,TI Tradicional,1,7,942668.26,365,365,0
CTR_2019007480,150063,2021,Inovação,0,7,3469097.45,1095,116,1
CTR_2019007481,150074,2019,Inovação,0,3,3486325.99,730,730,0
CTR_2019007482,150059,2020,TI Tradicional,0,10,797607.26,365,365,0
CTR_2019007483,150016,2023,TI Tradicional,0,9,1813684.84,1095,1095,0
CTR_2019007484,150069,2023,TI Tradicional,0,16,3089824.03,730,730,0
CTR_2019007485,150041,2024,TI Tradicional,0,13,1072226.46,1095,1095,0
CTR_2019007486,150004,2023,TI Tradicional,0,5,1925023.14,730,730,0
CTR_2019007487,150076,2022,TI Tradicional,0,13,671371.44,1095,1095,0
CTR_2019007488,150076,2024,TI Tradicional,0,4,809016.12,1095,1095,0
CTR_2019007489,150002,2025,Inovação,0,2,850201.04,1460,1460,0
CTR_2019007490,150053,2022,TI Tradicional,0,10,233711.89,365,365,0
CTR_2019007491,150043,2020,TI Tradicional,0,7,2588204.38,730,730,0
CTR_2019007492,150035,2025,Inovação,0,10,11995043.79,1460,518,1
CTR_2019007493,150052,2020,TI Tradicional,0,6,1141511.3,730,730,0
CTR_2019007494,150015,2024,TI Tradicional,1,11,461543.7,365,365,0
CTR_2019007495,150040,2019,TI Tradicional,0,7,321690.51,1095,1095,0
CTR_2019007496,150015,2021,TI Tradicional,0,6,2401282.03,365,365,0
CTR_2019007497,150011,2024,TI Tradicional,0,5,295150.99,365,52,1
CTR_2019007498,150037,2023,TI Tradicional,0,10,2345080.28,365,365,0
CTR_2019007499,150057,2025,TI Tradicional,0,7,1335959.05,1825,1825,0
CTR_2019007500,150012,2024,Inovação,0,9,3826825.06,1825,1825,0
CTR_2019007501,150076,2019,Inovação,0,2,9948666.31,365,193,1
CTR_2019007502,150036,2020,Inovação,0,4,5015095.45,1825,1624,1
CTR_2019007503,150071,2024,TI Tradicional,1,4,1138862.57,730,730,0
CTR_2019007504,150071,2023,TI Tradicional,0,4,460428.83,730,730,0
CTR_2019007505,150098,2022,Inovação,0,10,4548404.38,730,397,1
CTR_2019007506,150058,2024,TI Tradicional,0,3,1465888.96,365,365,0
CTR_2019007507,150054,2024,TI Tradicional,1,5,677487.87,730,730,0
CTR_2019007508,150075,2025,TI Tradicional,1,6,813960.59,730,730,0
CTR_2019007509,150071,2024,TI Tradicional,1,14,154848.29,365,365,0
CTR_2019007510,150087,2021,TI Tradicional,0,10,1346750.51,730,730,0
CTR_2019007511,150030,2025,TI Tradicional,0,11,2142651.41,730,730,0
CTR_2019007512,150051,2021,TI Tradicional,0,8,263740.95,365,365,0
CTR_2019007513,150012,2019,TI Tradicional,0,8,353585.22,1825,1825,0
CTR_2019007514,150074,2021,TI Tradicional,0,6,335593.08,1460,1460,0
CTR_2019007515,150059,2024,TI Tradicional,1,7,950478.36,730,730,0
CTR_2019007516,150085,2019,TI Tradicional,0,11,813713.1,365,365,0
CTR_2019007517,150030,2025,TI Tradicional,0,12,1316262.95,730,730,0
CTR_2019007518,150024,2021,TI Tradicional,0,8,947124.57,730,730,0
CTR_2019007519,150090,2024,TI Tradicional,1,8,2590887.37,365,365,0
CTR_2019007520,150035,2025,Inovação,0,10,1663959.99,1460,1460,0
CTR_2019007521,150096,2020,TI Tradicional,0,8,519665.99,365,365,0
CTR_2019007522,150012,2022,Inovação,0,9,3470598.22,730,730,0
CTR_2019007523,150047,2022,TI Tradicional,0,10,1038879.32,365,365,0
CTR_2019007524,150067,2019,TI Tradicional,0,6,3351958.82,365,365,0
CTR_2019007525,150070,2023,TI Tradicional,0,4,656894.38,730,730,0
CTR_2019007526,150035,2019,TI Tradicional,0,9,329315.43,365,365,0
CTR_2019007527,150059,2019,TI Tradicional,0,9,429855.96,730,483,1
CTR_2019007528,150046,2022,TI Tradicional,0,4,340706.23,730,445,1
CTR_2019007529,150070,2025,TI Tradicional,1,6,541196.1,730,730,0
CTR_2019007530,150061,2021,TI Tradicional,0,7,1569463.97,1095,547,1
CTR_2019007531,150063,2024,TI Tradicional,1,7,1768226.26,365,365,0
CTR_2019007532,150061,2021,TI Tradicional,0,5,257402.8,730,730,0
CTR_2019007533,150100,2023,TI Tradicional,1,6,428602.99,365,365,0
CTR_2019007534,150032,2019,TI Tradicional,0,3,2070038.78,1460,1460,0
CTR_2019007535,150039,2023,TI Tradicional,0,10,3954462.76,365,365,0
CTR_2019007536,150025,2020,TI Tradicional,0,10,742634.16,365,187,1
CTR_2019007537,150074,2021,Inovação,0,7,2116584.32,730,730,0
CTR_2019007538,150011,2023,TI Tradicional,0,8,1125844.88,1095,1095,0
CTR_2019007539,150072,2019,TI Tradicional,0,1,347052.74,1095,1095,0
CTR_2019007540,150048,2023,TI Tradicional,1,11,849065.63,1095,1095,0
CTR_2019007541,150035,2024,TI Tradicional,0,7,930414.75,1095,1095,0
CTR_2019007542,150071,2022,TI Tradicional,0,5,204721.71,1095,1095,0
CTR_2019007543,150073,2025,TI Tradicional,0,7,1983382.86,1095,1095,0
CTR_2019007544,150045,2021,TI Tradicional,0,8,168511.88,365,365,0
CTR_2019007545,150087,2024,TI Tradicional,0,7,3339795.77,365,365,0
CTR_2019007546,150070,2022,TI Tradicional,0,4,704308.08,730,730,0
CTR_2019007547,150006,2023,TI Tradicional,0,6,2614575.29,730,730,0
CTR_2019007548,150095,2020,TI Tradicional,0,15,1873212.83,365,365,0
CTR_2019007549,150002,2019,TI Tradicional,0,10,786765.24,365,365,0
CTR_2019007550,150059,2022,TI Tradicional,0,8,451286.81,1095,1095,0
CTR_2019007551,150070,2021,TI Tradicional,0,5,897497.16,365,365,0
CTR_2019007552,150009,2019,TI Tradicional,0,12,620799.34,730,730,0
CTR_2019007553,150069,2024,TI Tradicional,1,10,178723.72,730,730,0
CTR_2019007554,150068,2019,TI Tradicional,0,4,367955.31,730,730,0
CTR_2019007555,150047,2019,TI Tradicional,0,9,1779550.18,1095,1095,0
CTR_2019007556,150080,2021,Inovação,0,9,3533155.25,1460,1460,0
CTR_2019007557,150069,2025,TI Tradicional,0,9,680447.74,1460,1460,0
CTR_2019007558,150058,2023,TI Tradicional,0,7,2048772.55,365,365,0
CTR_2019007559,150099,2019,TI Tradicional,0,9,203185.91,365,252,1
CTR_2019007560,150060,2024,TI Tradicional,1,11,269016.48,365,365,0
CTR_2019007561,150062,2023,Inovação,1,9,4740170.46,1460,1460,0
CTR_2019007562,150086,2022,TI Tradicional,0,7,469857.41,1095,1095,0
CTR_2019007563,150086,2021,TI Tradicional,0,6,1771091.06,365,365,0
CTR_2019007564,150070,2019,TI Tradicional,0,6,406683.25,365,365,0
CTR_2019007565,150092,2021,TI Tradicional,0,6,2464384.83,730,730,0
CTR_2019007566,150024,2020,TI Tradicional,0,4,1675321.68,365,365,0
CTR_2019007567,150082,2021,TI Tradicional,0,6,2083738.69,365,365,0
CTR_2019007568,150095,2021,Inovação,0,5,1364688.64,365,208,1
CTR_2019007569,150086,2024,TI Tradicional,0,10,1808446.21,730,730,0
CTR_2019007570,150084,2023,TI Tradicional,0,4,374976.72,365,365,0
CTR_2019007571,150023,2019,TI Tradicional,0,7,485311.84,1825,905,1
CTR_2019007572,150073,2021,TI Tradicional,0,9,5041902.37,730,730,0
CTR_2019007573,150080,2019,TI Tradicional,0,5,1131998.19,365,365,0
CTR_2019007574,150053,2025,TI Tradicional,1,9,3855503.36,365,365,0
CTR_2019007575,150067,2022,Inovação,0,6,18207628.23,365,365,0
CTR_2019007576,150004,2023,TI Tradicional,1,2,184035.05,365,365,0
CTR_2019007577,150017,2020,TI Tradicional,0,5,3512106.74,1095,1095,0
CTR_2019007578,150089,2021,Inovação,0,6,3128951.0,365,136,1
CTR_2019007579,150094,2024,TI Tradicional,1,10,948820.9,365,365,0
CTR_2019007580,150041,2021,Inovação,0,7,4868750.84,730,730,0
CTR_2019007581,150029,2023,TI Tradicional,0,1,1328339.82,730,730,0
CTR_2019007582,150027,2019,TI Tradicional,0,10,1854530.53,1825,1825,0
CTR_2019007583,150088,2023,TI Tradicional,0,7,222868.19,730,730,0
CTR_2019007584,150078,2021,TI Tradicional,0,10,1326593.97,365,365,0
CTR_2019007585,150067,2025,TI Tradicional,0,11,492520.49,365,365,0
CTR_2019007586,150093,2024,TI Tradicional,1,4,732335.01,365,365,0
CTR_2019007587,150039,2019,TI Tradicional,0,4,1149071.28,1095,872,1
CTR_2019007588,150085,2021,TI Tradicional,0,7,1085116.62,365,365,0
CTR_2019007589,150076,2023,TI Tradicional,0,6,804205.94,730,730,0
CTR_2019007590,150055,2024,TI Tradicional,1,7,440862.64,365,365,0
CTR_2019007591,150015,2021,Inovação,0,5,754249.34,365,292,1
CTR_2019007592,150067,2025,TI Tradicional,0,8,3467999.6,1095,1007,1
CTR_2019007593,150014,2020,TI Tradicional,0,4,1382585.28,365,365,0
CTR_2019007594,150059,2021,TI Tradicional,0,7,3641750.36,365,365,0
CTR_2019007595,150089,2022,TI Tradicional,0,8,2124996.31,1460,1460,0
CTR_2019007596,150028,2022,TI Tradicional,0,1,1122309.43,365,365,0
CTR_2019007597,150064,2020,TI Tradicional,0,10,266227.3,1095,1095,0
CTR_2019007598,150058,2019,TI Tradicional,0,2,1596523.59,365,365,0
CTR_2019007599,150093,2022,TI Tradicional,0,8,703274.44,1825,1825,0
CTR_2019007600,150018,2020,TI Tradicional,0,12,1459669.63,730,730,0
CTR_2019007601,150021,2023,TI Tradicional,1,10,1892402.94,730,730,0
CTR_2019007602,150022,2019,TI Tradicional,0,6,3807436.16,365,365,0
CTR_2019007603,150047,2019,Inovação,0,5,1661411.09,1825,1825,0
CTR_2019007604,150043,2023,TI Tradicional,1,7,1939226.57,1460,1460,0
CTR_2019007605,150013,2023,TI Tradicional,1,10,186232.58,1460,1460,0
CTR_2019007606,150037,2024,Inovação,0,6,1130845.47,365,196,1
CTR_2019007607,150050,2021,Inovação,0,17,3216259.7,730,730,0
CTR_2019007608,150093,2020,TI Tradicional,0,3,1697029.55,365,365,0
CTR_2019007609,150086,2019,TI Tradicional,0,16,5582398.67,1460,1460,0
CTR_2019007610,150084,2020,TI Tradicional,0,5,1820175.7,1460,1460,0
CTR_2019007611,150020,2020,TI Tradicional,0,6,1498563.28,365,365,0
CTR_2019007612,150053,2019,TI Tradicional,0,5,2865410.68,730,730,0
CTR_2019007613,150001,2021,TI Tradicional,0,1,649823.3,365,365,0
CTR_2019007614,150017,2021,TI Tradicional,0,1,243810.6,365,365,0
CTR_2019007615,150043,2022,Inovação,0,7,1741534.64,365,365,0
CTR_2019007616,150070,2020,TI Tradicional,0,11,849118.94,730,730,0
CTR_2019007617,150014,2019,TI Tradicional,0,7,3924070.83,730,730,0
CTR_2019007618,150048,2024,TI Tradicional,0,6,3041475.55,365,365,0
CTR_2019007619,150093,2022,TI Tradicional,0,8,1290539.69,730,730,0
CTR_2019007620,150054,2023,TI Tradicional,1,6,487204.46,365,365,0
CTR_2019007621,150053,2023,TI Tradicional,0,11,1189722.61,365,365,0
CTR_2019007622,150060,2021,TI Tradicional,0,12,3018503.48,730,730,0
CTR_2019007623,150041,2024,TI Tradicional,0,1,2207178.48,730,435,1
CTR_2019007624,150009,2019,TI Tradicional,0,2,2792685.26,1095,1095,0
CTR_2019007625,150014,2023,TI Tradicional,1,7,1418974.18,365,365,0
CTR_2019007626,150056,2019,TI Tradicional,0,2,1752035.52,730,730,0
CTR_2019007627,150087,2023,Inovação,1,11,10203814.37,365,365,0
CTR_2019007628,150025,2024,TI Tradicional,0,7,2164536.66,1095,1095,0
CTR_2019007629,150027,2023,TI Tradicional,0,8,2330188.36,365,365,0
CTR_2019007630,150097,2020,TI Tradicional,0,5,449973.32,1095,1095,0
CTR_2019007631,150031,2020,TI Tradicional,0,10,1231547.57,1825,1825,0
CTR_2019007632,150032,2024,Inovação,0,6,4173868.96,1095,1095,0
CTR_2019007633,150016,2022,TI Tradicional,0,7,2318437.42,365,205,1
CTR_2019007634,150045,2022,TI Tradicional,0,8,1642073.42,365,365,0
CTR_2019007635,150042,2024,TI Tradicional,0,9,733178.44,730,646,1
CTR_2019007636,150039,2022,TI Tradicional,0,1,1313759.43,730,730,0
CTR_2019007637,150073,2021,TI Tradicional,0,7,2319527.68,365,365,0
