id_item,codigo_item,descricao_item,valor_unitario,quantidade,valor_total,uasg,modalidade,ano,injetado_anomalia,score_anomalia,predito_anomalia
ITEM-1007242,TI010,Roteador Wi-Fi Corporate Tri-band de Longo Alcance,1152.47,8,9219.77,200120,Pregão Eletrônico,2021,0,0.15508923334592628,0
ITEM-1007243,TI002,"Notebook de Alto Desempenho (Intel i7, 32GB RAM, SSD)",10068.28,100,1006828.15,150022,Pregão Eletrônico,2025,0,0.22043484389640305,0
ITEM-1007244,TI006,Desenvolvimento de Software Customizado - H/M Pleno,191.38,1800,344485.19,150022,Dispensa de Licitação,2025,0,0.14977255684698765,0
ITEM-1007245,TI003,Servidor de Armazenamento Rackmount (Enterprise 16TB),43292.22,5,216461.08,250001,Pregão Eletrônico,2025,0,0.2907012430531148,0
ITEM-1007246,TI009,Switch de Rede Gerenciável 24 Portas PoE Enterprise,7247.65,2,14495.29,200005,Dispensa de Licitação,2022,0,0.30046410140956337,0
ITEM-1007247,TI008,Serviço de Suporte de TI Presencial - Chamado Técnico,173.32,8,1386.53,170010,Inexigibilidade,2025,0,0.27941345316629523,0
ITEM-1007248,TI005,Licença Anual de Software Office Suite Cloud,455.47,10,4554.71,250001,Pregão Eletrônico,2022,0,0.32129365665582515,0
ITEM-1007249,TI001,"Notebook de Desempenho Padrão (Intel i5, 16GB RAM)",4683.92,10,46839.19,200005,Pregão Eletrônico,2021,0,0.30639522457389967,0
ITEM-1007250,TI001,"Notebook de Desempenho Padrão (Intel i5, 16GB RAM)",4430.6,150,664589.79,170010,Dispensa de Licitação,2021,0,0.24609544367745562,0
ITEM-1007251,TI005,Licença Anual de Software Office Suite Cloud,441.06,200,88212.77,250001,Pregão Eletrônico,2022,0,0.2798790964479953,0
ITEM-1007252,TI010,Roteador Wi-Fi Corporate Tri-band de Longo Alcance,1829.39,12,21952.71,201300,Pregão Eletrônico,2022,0,0.324776733033722,0
ITEM-1007253,TI004,Licença Anual de Sistema Operacional (Windows Pro),827.31,150,124095.97,200005,Pregão Eletrônico,2021,0,0.24946147616965458,0
ITEM-1007254,TI006,Desenvolvimento de Software Customizado - H/M Pleno,172.1,200,34419.45,170010,Pregão Eletrônico,2022,0,0.2796835752943253,0
ITEM-1007255,TI005,Licença Anual de Software Office Suite Cloud,419.81,5,2099.07,200001,Dispensa de Licitação,2021,0,0.3246792854202736,0
ITEM-1007256,TI003,Servidor de Armazenamento Rackmount (Enterprise 16TB),40142.68,2,80285.36,250001,Inexigibilidade,2021,0,0.31675773354338527,0
ITEM-1007257,TI010,Roteador Wi-Fi Corporate Tri-band de Longo Alcance,1946.92,12,23363.03,201300,Pregão Eletrônico,2022,0,0.3170608492172841,0
ITEM-1007258,TI001,"Notebook de Desempenho Padrão (Intel i5, 16GB RAM) [ANOMALIA: ERRO DIGITACAO]",36521.5,200,7304300.0,150022,Dispensa de Licitação,2025,1,-0.12595012208551148,1
ITEM-1007259,TI010,Roteador Wi-Fi Corporate Tri-band de Longo Alcance,1996.36,2,3992.72,200005,Pregão Eletrônico,2023,0,0.30693968634829516,0
ITEM-1007260,TI007,Desenvolvimento de Software Customizado - H/M Sênior,324.51,200,64902.34,201300,Pregão Eletrônico,2021,0,0.25481497391101987,0
ITEM-1007261,TI004,Licença Anual de Sistema Operacional (Windows Pro),969.52,20,19390.32,201300,Pregão Eletrônico,2024,0,0.24752748807602326,0
ITEM-1007262,TI001,"Notebook de Desempenho Padrão (Intel i5, 16GB RAM)",5913.15,5,29565.77,170010,Dispensa de Licitação,2022,0,0.30989663624916614,0
ITEM-1007263,TI003,Servidor de Armazenamento Rackmount (Enterprise 16TB),43772.04,12,525264.47,170010,Dispensa de Licitação,2023,0,0.27579344625889146,0
ITEM-1007264,TI006,Desenvolvimento de Software Customizado - H/M Pleno,141.36,200,28271.06,250001,Pregão Eletrônico,2021,0,0.2047806415261495,0
ITEM-1007265,TI001,"Notebook de Desempenho Padrão (Intel i5, 16GB RAM)",5282.86,10,52828.56,200001,Dispensa de Licitação,2026,0,0.324911425541965,0
ITEM-1007266,TI002,"Notebook de Alto Desempenho (Intel i7, 32GB RAM, SSD)",7636.12,50,381806.11,120040,Pregão Eletrônico,2021,0,0.2852292598530334,0
ITEM-1007267,TI009,Switch de Rede Gerenciável 24 Portas PoE Enterprise,7099.58,8,56796.63,250001,Dispensa de Licitação,2025,0,0.31051168993083805,0
ITEM-1007268,TI006,Desenvolvimento de Software Customizado - H/M Pleno,176.36,200,35271.9,150022,Inexigibilidade,2025,0,0.28225347888617836,0
ITEM-1007269,TI004,Licença Anual de Sistema Operacional (Windows Pro),869.56,100,86955.57,200001,Pregão Eletrônico,2026,0,0.2856956589551438,0
ITEM-1007270,TI004,Licença Anual de Sistema Operacional (Windows Pro),881.06,150,132158.31,201300,Pregão Eletrônico,2024,0,0.285413256482963,0
ITEM-1007271,TI010,Roteador Wi-Fi Corporate Tri-band de Longo Alcance,2110.89,12,25330.69,250001,Pregão Eletrônico,2021,0,0.2868273832855012,0
ITEM-1007272,TI010,Roteador Wi-Fi Corporate Tri-band de Longo Alcance,1771.59,12,21259.04,200005,Dispensa de Licitação,2025,0,0.321612058385132,0
ITEM-1007273,TI002,"Notebook de Alto Desempenho (Intel i7, 32GB RAM, SSD)",8025.42,200,1605084.69,200005,Pregão Eletrônico,2024,0,0.28018820916259773,0
ITEM-1007274,TI002,"Notebook de Alto Desempenho (Intel i7, 32GB RAM, SSD)",8546.25,50,427312.29,200005,Pregão Eletrônico,2021,0,0.3052231876282902,0
ITEM-1007275,TI003,Servidor de Armazenamento Rackmount (Enterprise 16TB),33715.34,1,33715.34,200001,Pregão Eletrônico,2022,0,0.30939450900542914,0
ITEM-1007276,TI006,Desenvolvimento de Software Customizado - H/M Pleno,184.84,1800,332705.4,120040,Pregão Eletrônico,2022,0,0.15286322652884732,0
ITEM-1007277,TI007,Desenvolvimento de Software Customizado - H/M Sênior,243.19,2500,607966.83,200005,Inexigibilidade,2026,0,0.041913193002833915,0
ITEM-1007278,TI003,Servidor de Armazenamento Rackmount (Enterprise 16TB),29839.33,5,149196.64,120040,Pregão Eletrônico,2026,0,0.2619068875364948,0
ITEM-1007279,TI003,Servidor de Armazenamento Rackmount (Enterprise 16TB),39529.53,1,39529.53,170010,Dispensa de Licitação,2022,0,0.3157994142110171,0
ITEM-1007280,TI003,Servidor de Armazenamento Rackmount (Enterprise 16TB),26493.06,8,211944.48,170010,Pregão Eletrônico,2024,0,0.19475276421048376,0
ITEM-1007281,TI010,Roteador Wi-Fi Corporate Tri-band de Longo Alcance,1967.59,8,15740.68,120040,Pregão Eletrônico,2023,0,0.3165890447687068,0
ITEM-1007282,TI010,Roteador Wi-Fi Corporate Tri-band de Longo Alcance,2130.7,5,10653.48,200120,Pregão Eletrônico,2023,0,0.2810250003171937,0
ITEM-1007283,TI002,"Notebook de Alto Desempenho (Intel i7, 32GB RAM, SSD)",10491.27,20,209825.44,250001,Pregão Eletrônico,2025,0,0.20242971132312548,0
ITEM-1007284,TI005,Licença Anual de Software Office Suite Cloud,398.84,100,39883.66,200001,Dispensa de Licitação,2022,0,0.2907251678926693,0
ITEM-1007285,TI001,"Notebook de Desempenho Padrão (Intel i5, 16GB RAM)",5551.09,150,832663.61,250001,Inexigibilidade,2026,0,0.2812417875835361,0
ITEM-1007286,TI006,Desenvolvimento de Software Customizado - H/M Pleno,190.1,500,95051.09,201300,Pregão Eletrônico,2021,0,0.22114050256844348,0
ITEM-1007287,TI004,Licença Anual de Sistema Operacional (Windows Pro),879.12,5,4395.61,170010,Dispensa de Licitação,2023,0,0.3233850252862685,0
ITEM-1007288,TI008,Serviço de Suporte de TI Presencial - Chamado Técnico,129.25,12,1551.01,120040,Pregão Eletrônico,2024,0,0.2926986043127355,0
ITEM-1007289,TI007,Desenvolvimento de Software Customizado - H/M Sênior [ANOMALIA: SUBVALORIZADO],10.61,1000,10610.0,200001,Pregão Eletrônico,2024,1,-0.04509134772160506,1
ITEM-1007290,TI004,Licença Anual de Sistema Operacional (Windows Pro),946.87,10,9468.71,170010,Pregão Eletrônico,2023,0,0.28447523252650275,0
ITEM-1007291,TI009,Switch de Rede Gerenciável 24 Portas PoE Enterprise,6839.94,5,34199.71,200120,Dispensa de Licitação,2021,0,0.32109511671470214,0
ITEM-1007292,TI005,Licença Anual de Software Office Suite Cloud,417.57,10,4175.72,120040,Dispensa de Licitação,2025,0,0.32324501685919554,0
ITEM-1007293,TI004,Licença Anual de Sistema Operacional (Windows Pro),944.02,50,47201.08,200120,Pregão Eletrônico,2021,0,0.26561239697591255,0
ITEM-1007294,TI002,"Notebook de Alto Desempenho (Intel i7, 32GB RAM, SSD)",11074.94,100,1107494.39,201300,Pregão Eletrônico,2022,0,0.13451759322709422,0
ITEM-1007295,TI004,Licença Anual de Sistema Operacional (Windows Pro),990.36,100,99035.88,200005,Inexigibilidade,2023,0,0.1881002962117907,0
ITEM-1007296,TI004,Licença Anual de Sistema Operacional (Windows Pro),900.31,200,180062.06,200005,Inexigibilidade,2024,0,0.27787278368713186,0
ITEM-1007297,TI005,Licença Anual de Software Office Suite Cloud,374.63,50,18731.64,250001,Inexigibilidade,2024,0,0.2784450125366218,0
ITEM-1007298,TI006,Desenvolvimento de Software Customizado - H/M Pleno,191.11,2500,477772.35,200001,Pregão Eletrônico,2026,0,0.09958996488407712,0
ITEM-1007299,TI005,Licença Anual de Software Office Suite Cloud,409.01,20,8180.23,170010,Pregão Eletrônico,2022,0,0.3082489650245091,0
ITEM-1007300,TI005,Licença Anual de Software Office Suite Cloud,449.54,150,67430.75,200001,Pregão Eletrônico,2025,0,0.28450367978139524,0
ITEM-1007301,TI004,Licença Anual de Sistema Operacional (Windows Pro),884.41,20,17688.17,200001,Pregão Eletrônico,2025,0,0.31096627513341146,0
ITEM-1007302,TI010,Roteador Wi-Fi Corporate Tri-band de Longo Alcance,1603.1,5,8015.52,170010,Pregão Eletrônico,2022,0,0.3108012961148336,0
ITEM-1007303,TI004,Licença Anual de Sistema Operacional (Windows Pro),1003.65,5,5018.26,200005,Inexigibilidade,2025,0,0.22230785952335608,0
ITEM-1007304,TI004,Licença Anual de Sistema Operacional (Windows Pro),833.32,200,166663.39,200001,Pregão Eletrônico,2024,0,0.24947936538432042,0
ITEM-1007305,TI007,Desenvolvimento de Software Customizado - H/M Sênior,304.8,1000,304804.77,120040,Inexigibilidade,2026,0,0.18901312297936013,0
ITEM-1007306,TI009,Switch de Rede Gerenciável 24 Portas PoE Enterprise,6462.43,2,12924.85,150022,Pregão Eletrônico,2022,0,0.32430194280339536,0
ITEM-1007307,TI005,Licença Anual de Software Office Suite Cloud,430.13,10,4301.32,200001,Inexigibilidade,2024,0,0.32381774648746403,0
ITEM-1007308,TI010,Roteador Wi-Fi Corporate Tri-band de Longo Alcance,1741.2,8,13929.6,170010,Pregão Eletrônico,2021,0,0.32547672789773224,0
ITEM-1007309,TI007,Desenvolvimento de Software Customizado - H/M Sênior,289.22,2500,723039.9,250001,Pregão Eletrônico,2023,0,0.10621994563208936,0
ITEM-1007310,TI003,Servidor de Armazenamento Rackmount (Enterprise 16TB),41603.8,1,41603.8,120040,Dispensa de Licitação,2023,0,0.3044471001255539,0
ITEM-1007311,TI008,Serviço de Suporte de TI Presencial - Chamado Técnico,145.65,1,145.65,250001,Pregão Eletrônico,2026,0,0.3189196897118216,0
ITEM-1007312,TI002,"Notebook de Alto Desempenho (Intel i7, 32GB RAM, SSD)",7442.33,150,1116350.2,200001,Inexigibilidade,2024,0,0.2572790532413761,0
ITEM-1007313,TI001,"Notebook de Desempenho Padrão (Intel i5, 16GB RAM)",4362.84,50,218141.79,200001,Inexigibilidade,2024,0,0.2565011250955196,0
ITEM-1007314,TI002,"Notebook de Alto Desempenho (Intel i7, 32GB RAM, SSD)",10678.29,100,1067828.93,200001,Pregão Eletrônico,2021,0,0.16346686916855901,0
ITEM-1007315,TI005,Licença Anual de Software Office Suite Cloud,405.19,20,8103.75,201300,Pregão Eletrônico,2024,0,0.30893271724928634,0
ITEM-1007316,TI002,"Notebook de Alto Desempenho (Intel i7, 32GB RAM, SSD)",11697.41,150,1754611.39,170010,Dispensa de Licitação,2023,0,0.08406895457785146,0
ITEM-1007317,TI004,Licença Anual de Sistema Operacional (Windows Pro),971.83,200,194366.17,170010,Dispensa de Licitação,2026,0,0.19862443982066524,0
ITEM-1007318,TI010,Roteador Wi-Fi Corporate Tri-band de Longo Alcance,2250.32,5,11251.59,201300,Inexigibilidade,2021,0,0.23163286065756428,0
ITEM-1007319,TI004,Licença Anual de Sistema Operacional (Windows Pro),796.55,5,3982.76,170010,Pregão Eletrônico,2026,0,0.25667999187526586,0
ITEM-1007320,TI009,Switch de Rede Gerenciável 24 Portas PoE Enterprise,5493.43,8,43947.46,250001,Dispensa de Licitação,2025,0,0.29839956109984295,0
ITEM-1007321,TI002,"Notebook de Alto Desempenho (Intel i7, 32GB RAM, SSD)",8528.24,20,170564.81,150022,Dispensa de Licitação,2021,0,0.31197664795646685,0
ITEM-1007322,TI006,Desenvolvimento de Software Customizado - H/M Pleno,149.6,500,74800.71,200120,Inexigibilidade,2023,0,0.16435047707149186,0
ITEM-1007323,TI003,Servidor de Armazenamento Rackmount (Enterprise 16TB),36372.66,1,36372.66,170010,Pregão Eletrônico,2023,0,0.3188983094254737,0
ITEM-1007324,TI006,Desenvolvimento de Software Customizado - H/M Pleno,175.91,1000,175913.63,201300,Pregão Eletrônico,2024,0,0.1907782329237666,0
ITEM-1007325,TI001,"Notebook de Desempenho Padrão (Intel i5, 16GB RAM)",4994.13,5,24970.66,170010,Pregão Eletrônico,2023,0,0.32095363472702015,0
ITEM-1007326,TI003,Servidor de Armazenamento Rackmount (Enterprise 16TB),30754.03,1,30754.03,200120,Pregão Eletrônico,2021,0,0.26829461686820155,0
ITEM-1007327,TI003,Servidor de Armazenamento Rackmount (Enterprise 16TB),33350.85,2,66701.7,200005,Inexigibilidade,2023,0,0.30481305393812314,0
ITEM-1007328,TI006,Desenvolvimento de Software Customizado - H/M Pleno,142.57,1000,142568.66,200120,Pregão Eletrônico,2026,0,0.10901563711988993,0
ITEM-1007329,TI005,Licença Anual de Software Office Suite Cloud,460.54,10,4605.36,201300,Pregão Eletrônico,2021,0,0.32037592498384515,0
ITEM-1007330,TI006,Desenvolvimento de Software Customizado - H/M Pleno,207.41,200,41482.52,170010,Dispensa de Licitação,2024,0,0.2598118826138482,0
ITEM-1007331,TI010,Roteador Wi-Fi Corporate Tri-band de Longo Alcance,1857.62,1,1857.62,200120,Dispensa de Licitação,2023,0,0.3182365785149059,0
ITEM-1007332,TI003,Servidor de Armazenamento Rackmount (Enterprise 16TB),34444.69,12,413336.25,201300,Pregão Eletrônico,2022,0,0.31541019207095183,0
ITEM-1007333,TI010,Roteador Wi-Fi Corporate Tri-band de Longo Alcance,1693.65,8,13549.18,170010,Pregão Eletrônico,2021,0,0.3210401031510728,0
ITEM-1007334,TI006,Desenvolvimento de Software Customizado - H/M Pleno,172.41,1000,172413.04,200120,Inexigibilidade,2025,0,0.182366166622494,0
ITEM-1007335,TI004,Licença Anual de Sistema Operacional (Windows Pro),964.59,200,192918.17,250001,Pregão Eletrônico,2023,0,0.2134717573819605,0
ITEM-1007336,TI007,Desenvolvimento de Software Customizado - H/M Sênior,303.67,1800,546603.27,150022,Pregão Eletrônico,2022,0,0.14642669809481046,0
ITEM-1007337,TI010,Roteador Wi-Fi Corporate Tri-band de Longo Alcance,1860.53,8,14884.25,170010,Inexigibilidade,2022,0,0.32277635116206727,0
ITEM-1007338,TI008,Serviço de Suporte de TI Presencial - Chamado Técnico,181.29,5,906.47,200120,Inexigibilidade,2025,0,0.23812816766394052,0
ITEM-1007339,TI001,"Notebook de Desempenho Padrão (Intel i5, 16GB RAM)",4939.18,200,987836.41,250001,Dispensa de Licitação,2022,0,0.28192689711382857,0
ITEM-1007340,TI002,"Notebook de Alto Desempenho (Intel i7, 32GB RAM, SSD)",10054.8,150,1508220.66,120040,Inexigibilidade,2022,0,0.21244435068661532,0
ITEM-1007341,TI009,Switch de Rede Gerenciável 24 Portas PoE Enterprise,5930.15,12,71161.79,200120,Pregão Eletrônico,2025,0,0.3168692284004725,0
ITEM-1007342,TI009,Switch de Rede Gerenciável 24 Portas PoE Enterprise,6837.01,12,82044.17,200005,Dispensa de Licitação,2022,0,0.3176369085505167,0
ITEM-1007343,TI002,"Notebook de Alto Desempenho (Intel i7, 32GB RAM, SSD)",8562.21,50,428110.35,120040,Pregão Eletrônico,2026,0,0.3052231876282902,0
ITEM-1007344,TI006,Desenvolvimento de Software Customizado - H/M Pleno,187.28,200,37456.23,200001,Pregão Eletrônico,2022,0,0.2815651388112127,0
ITEM-1007345,TI005,Licença Anual de Software Office Suite Cloud,354.45,200,70889.51,120040,Dispensa de Licitação,2026,0,0.23385383740746085,0
ITEM-1007346,TI010,Roteador Wi-Fi Corporate Tri-band de Longo Alcance,2002.83,2,4005.66,200120,Inexigibilidade,2025,0,0.30780096047489464,0
ITEM-1007347,TI005,Licença Anual de Software Office Suite Cloud,417.57,200,83514.11,200001,Pregão Eletrônico,2023,0,0.28420676970767883,0
ITEM-1007348,TI009,Switch de Rede Gerenciável 24 Portas PoE Enterprise,6247.61,8,49980.9,201300,Inexigibilidade,2024,0,0.32339153256870723,0
ITEM-1007349,TI004,Licença Anual de Sistema Operacional (Windows Pro),872.05,100,87205.09,250001,Pregão Eletrônico,2023,0,0.28863815581408386,0
ITEM-1007350,TI008,Serviço de Suporte de TI Presencial - Chamado Técnico,161.58,8,1292.63,201300,Pregão Eletrônico,2021,0,0.31472474418837315,0
ITEM-1007351,TI003,Servidor de Armazenamento Rackmount (Enterprise 16TB),38689.84,2,77379.67,120040,Dispensa de Licitação,2022,0,0.3196792493750204,0
ITEM-1007352,TI010,Roteador Wi-Fi Corporate Tri-band de Longo Alcance,1580.82,8,12646.54,200005,Inexigibilidade,2025,0,0.30508633113840006,0
ITEM-1007353,TI007,Desenvolvimento de Software Customizado - H/M Sênior,339.61,1000,339607.74,120040,Inexigibilidade,2026,0,0.13313261005068366,0
ITEM-1007354,TI010,Roteador Wi-Fi Corporate Tri-band de Longo Alcance,1629.64,5,8148.22,150022,Pregão Eletrônico,2022,0,0.31276394779965677,0
ITEM-1007355,TI010,Roteador Wi-Fi Corporate Tri-band de Longo Alcance,1798.71,1,1798.71,200120,Pregão Eletrônico,2025,0,0.31849750118809733,0
ITEM-1007356,TI010,Roteador Wi-Fi Corporate Tri-band de Longo Alcance,1471.58,12,17658.97,150022,Pregão Eletrônico,2021,0,0.2726131566973676,0
ITEM-1007357,TI008,Serviço de Suporte de TI Presencial - Chamado Técnico,201.44,2,402.87,250001,Pregão Eletrônico,2024,0,0.145890541904658,0
ITEM-1007358,TI004,Licença Anual de Sistema Operacional (Windows Pro),762.44,10,7624.39,200005,Pregão Eletrônico,2021,0,0.22045363897844017,0
ITEM-1007359,TI001,"Notebook de Desempenho Padrão (Intel i5, 16GB RAM)",5883.16,100,588316.15,200120,Pregão Eletrônico,2021,0,0.2728221130371929,0
ITEM-1007360,TI004,Licença Anual de Sistema Operacional (Windows Pro),945.21,200,189041.25,250001,Pregão Eletrônico,2026,0,0.23155362761771375,0
ITEM-1007361,TI008,Serviço de Suporte de TI Presencial - Chamado Técnico,160.71,2,321.42,201300,Inexigibilidade,2026,0,0.3146471839360393,0
ITEM-1007362,TI006,Desenvolvimento de Software Customizado - H/M Pleno,197.23,200,39446.54,250001,Dispensa de Licitação,2024,0,0.2778671180160561,0
ITEM-1007363,TI001,"Notebook de Desempenho Padrão (Intel i5, 16GB RAM)",5072.44,100,507244.03,170010,Inexigibilidade,2022,0,0.29432751688958925,0
ITEM-1007364,TI002,"Notebook de Alto Desempenho (Intel i7, 32GB RAM, SSD)",8638.93,5,43194.67,200005,Pregão Eletrônico,2024,0,0.3265492166321388,0
ITEM-1007365,TI006,Desenvolvimento de Software Customizado - H/M Pleno,177.37,500,88686.82,150022,Dispensa de Licitação,2026,0,0.2190530504446666,0
ITEM-1007366,TI004,Licença Anual de Sistema Operacional (Windows Pro),1032.87,50,51643.61,200001,Pregão Eletrônico,2023,0,0.15287110261520986,0
ITEM-1007367,TI005,Licença Anual de Software Office Suite Cloud,448.69,50,22434.3,200120,Dispensa de Licitação,2021,0,0.2989058581577764,0
ITEM-1007368,TI005,Licença Anual de Software Office Suite Cloud,458.17,5,2290.84,120040,Dispensa de Licitação,2023,0,0.3232035234393239,0
ITEM-1007369,TI007,Desenvolvimento de Software Customizado - H/M Sênior,338.53,2500,846321.96,200005,Pregão Eletrônico,2024,0,0.03507984523048513,0
ITEM-1007370,TI004,Licença Anual de Sistema Operacional (Windows Pro),1047.59,10,10475.95,200005,Inexigibilidade,2026,0,0.16868664565717828,0
ITEM-1007371,TI003,Servidor de Armazenamento Rackmount (Enterprise 16TB),24625.07,1,24625.07,200120,Pregão Eletrônico,2025,0,0.14523365734964144,0
ITEM-1007372,TI001,"Notebook de Desempenho Padrão (Intel i5, 16GB RAM)",4663.87,5,23319.34,170010,Inexigibilidade,2022,0,0.30985655416582275,0
ITEM-1007373,TI007,Desenvolvimento de Software Customizado - H/M Sênior,308.64,200,61728.17,201300,Pregão Eletrônico,2022,0,0.2743748903415841,0
ITEM-1007374,TI003,Servidor de Armazenamento Rackmount (Enterprise 16TB),36131.03,8,289048.27,250001,Inexigibilidade,2022,0,0.3221747363989008,0
ITEM-1007375,TI008,Serviço de Suporte de TI Presencial - Chamado Técnico,174.73,1,174.73,150022,Pregão Eletrônico,2021,0,0.2612843069797311,0
ITEM-1007376,TI004,Licença Anual de Sistema Operacional (Windows Pro),762.99,150,114449.09,250001,Pregão Eletrônico,2023,0,0.17586840204460508,0
ITEM-1007377,TI008,Serviço de Suporte de TI Presencial - Chamado Técnico,184.7,12,2216.38,250001,Pregão Eletrônico,2024,0,0.21352505311175812,0
ITEM-1007378,TI004,Licença Anual de Sistema Operacional (Windows Pro),885.7,200,177140.95,150022,Dispensa de Licitação,2022,0,0.28104023551106655,0
ITEM-1007379,TI005,Licença Anual de Software Office Suite Cloud,347.74,10,3477.45,200120,Inexigibilidade,2023,0,0.2771944039686753,0
ITEM-1007380,TI006,Desenvolvimento de Software Customizado - H/M Pleno,178.03,2500,445080.2,150022,Pregão Eletrônico,2023,0,0.10700501201873114,0
ITEM-1007381,TI002,"Notebook de Alto Desempenho (Intel i7, 32GB RAM, SSD)",9204.5,50,460225.12,200120,Pregão Eletrônico,2022,0,0.2909832532800279,0
ITEM-1007382,TI004,Licença Anual de Sistema Operacional (Windows Pro),874.82,10,8748.23,170010,Pregão Eletrônico,2025,0,0.3199997627738052,0
ITEM-1007383,TI005,Licença Anual de Software Office Suite Cloud,364.2,20,7283.95,200005,Dispensa de Licitação,2023,0,0.28344511924208604,0
ITEM-1007384,TI007,Desenvolvimento de Software Customizado - H/M Sênior,257.03,1000,257031.62,200005,Pregão Eletrônico,2021,0,0.17187175436034285,0
ITEM-1007385,TI004,Licença Anual de Sistema Operacional (Windows Pro),928.1,5,4640.5,170010,Pregão Eletrônico,2021,0,0.30931504067479326,0
ITEM-1007386,TI007,Desenvolvimento de Software Customizado - H/M Sênior,394.15,500,197075.5,201300,Pregão Eletrônico,2021,0,0.07080697507220168,0
ITEM-1007387,TI007,Desenvolvimento de Software Customizado - H/M Sênior,346.92,2500,867292.07,201300,Pregão Eletrônico,2022,0,0.01586847461636376,0
ITEM-1007388,TI006,Desenvolvimento de Software Customizado - H/M Pleno,185.66,500,92831.04,250001,Pregão Eletrônico,2024,0,0.22058211840593228,0
ITEM-1007389,TI001,"Notebook de Desempenho Padrão (Intel i5, 16GB RAM)",5129.61,150,769441.88,250001,Dispensa de Licitação,2022,0,0.2877335714259226,0
ITEM-1007390,TI005,Licença Anual de Software Office Suite Cloud,404.82,20,8096.45,150022,Inexigibilidade,2025,0,0.3086607913143732,0
ITEM-1007391,TI005,Licença Anual de Software Office Suite Cloud,426.84,100,42684.17,120040,Inexigibilidade,2025,0,0.2951356765329345,0
ITEM-1007392,TI006,Desenvolvimento de Software Customizado - H/M Pleno,203.31,500,101654.3,200001,Pregão Eletrônico,2021,0,0.20779245397284024,0
ITEM-1007393,TI007,Desenvolvimento de Software Customizado - H/M Sênior,312.69,2500,781715.02,201300,Pregão Eletrônico,2021,0,0.08767359780144612,0
ITEM-1007394,TI008,Serviço de Suporte de TI Presencial - Chamado Técnico,121.34,8,970.75,170010,Pregão Eletrônico,2021,0,0.26788259982952145,0
ITEM-1007395,TI002,"Notebook de Alto Desempenho (Intel i7, 32GB RAM, SSD)",6296.8,100,629679.9,200005,Inexigibilidade,2026,0,0.18349887960406186,0
ITEM-1007396,TI004,Licença Anual de Sistema Operacional (Windows Pro),984.81,50,49240.38,250001,Pregão Eletrônico,2025,0,0.2092123552419623,0
ITEM-1007397,TI005,Licença Anual de Software Office Suite Cloud,403.26,200,80652.34,150022,Dispensa de Licitação,2026,0,0.28265882153471694,0
ITEM-1007398,TI010,Roteador Wi-Fi Corporate Tri-band de Longo Alcance,1561.37,1,1561.37,120040,Pregão Eletrônico,2024,0,0.29790027568234606,0
ITEM-1007399,TI007,Desenvolvimento de Software Customizado - H/M Sênior,318.2,200,63639.34,201300,Pregão Eletrônico,2021,0,0.25997255901811217,0
ITEM-1007400,TI003,Servidor de Armazenamento Rackmount (Enterprise 16TB),42638.66,1,42638.66,150022,Dispensa de Licitação,2026,0,0.29498400309616274,0
ITEM-1007401,TI009,Switch de Rede Gerenciável 24 Portas PoE Enterprise,4667.13,8,37337.07,200005,Dispensa de Licitação,2025,0,0.22024849564298082,0
ITEM-1007402,TI002,"Notebook de Alto Desempenho (Intel i7, 32GB RAM, SSD)",8407.93,100,840793.4,200001,Inexigibilidade,2023,0,0.29506204856316287,0
ITEM-1007403,TI008,Serviço de Suporte de TI Presencial - Chamado Técnico,151.42,8,1211.37,250001,Inexigibilidade,2025,0,0.32654413873561217,0
ITEM-1007404,TI007,Desenvolvimento de Software Customizado - H/M Sênior,262.7,1800,472853.44,201300,Pregão Eletrônico,2025,0,0.13471592403961197,0
ITEM-1007405,TI002,"Notebook de Alto Desempenho (Intel i7, 32GB RAM, SSD)",8469.88,20,169397.61,200001,Pregão Eletrônico,2023,0,0.3105534328288178,0
ITEM-1007406,TI010,Roteador Wi-Fi Corporate Tri-band de Longo Alcance,1492.84,2,2985.68,250001,Pregão Eletrônico,2021,0,0.27840812737792336,0
ITEM-1007407,TI004,Licença Anual de Sistema Operacional (Windows Pro),897.58,20,17951.58,201300,Dispensa de Licitação,2023,0,0.3056449612339909,0
ITEM-1007408,TI010,Roteador Wi-Fi Corporate Tri-band de Longo Alcance,1871.88,1,1871.88,200001,Pregão Eletrônico,2024,0,0.31761238770896916,0
ITEM-1007409,TI001,"Notebook de Desempenho Padrão (Intel i5, 16GB RAM)",4910.36,200,982072.7,200005,Dispensa de Licitação,2021,0,0.2807846958620836,0
ITEM-1007410,TI004,Licença Anual de Sistema Operacional (Windows Pro),951.65,5,4758.24,200005,Pregão Eletrônico,2023,0,0.2858498083930256,0
ITEM-1007411,TI002,"Notebook de Alto Desempenho (Intel i7, 32GB RAM, SSD)",7941.37,20,158827.37,200005,Pregão Eletrônico,2025,0,0.3072145332477658,0
ITEM-1007412,TI004,Licença Anual de Sistema Operacional (Windows Pro),988.1,200,197620.47,200120,Pregão Eletrônico,2025,0,0.17291701077516952,0
ITEM-1007413,TI002,"Notebook de Alto Desempenho (Intel i7, 32GB RAM, SSD)",9520.56,200,1904112.49,200005,Dispensa de Licitação,2023,0,0.2517669034409364,0
